row ID,row m/z,row retention time,Beer_multibeers_2_T10_POS.mzML filtered Peak RT start,Beer_multibeers_2_T10_POS.mzML filtered Peak RT end,Beer_multibeers_2_T10_POS.mzML filtered Peak m/z min,Beer_multibeers_2_T10_POS.mzML filtered Peak m/z max,
186,234.9177703857422,0.9709233333333334,0.5018833333333333,0.9978516666666667,234.91763305664062,234.91790771484375,
121,180.08670043945312,0.5389533333333334,0.5018833333333333,0.9978516666666667,180.0865936279297,180.0869140625,
241,310.3103332519531,0.6964450000000001,0.5018833333333333,0.9978516666666667,310.3099060058594,310.31060791015625,
71,144.92747497558594,0.9812316666666666,0.5018833333333333,0.9978516666666667,144.92738342285156,144.9275360107422,
168,215.10267639160156,0.6964450000000001,0.5018833333333333,0.9978516666666667,215.10252380371094,215.102783203125,
18,105.0423355102539,0.6632883333333334,0.5018833333333333,0.9978516666666667,105.04222106933594,105.04244232177734,
248,336.3258972167969,0.7240833333333333,0.5018833333333333,0.9978516666666667,336.3255615234375,336.3262023925781,
163,212.09548950195312,0.50634,0.5018833333333333,0.9978516666666667,212.09530639648438,212.095703125,
191,239.13893127441406,0.54914,0.5018833333333333,0.9978516666666667,239.13865661621094,239.1391143798828,
232,291.6648864746094,0.9435783333333333,0.5018833333333333,0.9978516666666667,291.6640625,291.66534423828125,
33,117.07394409179688,0.52299,0.5018833333333333,0.9978516666666667,117.0738754272461,117.0739974975586,
56,132.1019287109375,0.9614066666666666,0.5018833333333333,0.9978516666666667,132.10186767578125,132.10198974609375,
80,149.02330017089844,0.6964450000000001,0.5018833333333333,0.9978516666666667,149.02317810058594,149.02337646484375,
149,199.1077423095703,0.587635,0.5018833333333333,0.9978516666666667,199.10760498046875,199.10784912109375,
109,170.11749267578125,0.9925083333333333,0.5018833333333333,0.9978516666666667,170.1173553466797,170.11756896972656,
98,163.07945251464844,0.772765,0.5018833333333333,0.9978516666666667,163.07936096191406,163.07962036132812,
159,209.0921173095703,0.9435783333333333,0.5018833333333333,0.9978516666666667,209.09194946289062,209.09231567382812,
48,127.0865707397461,0.530945,0.5018833333333333,0.9978516666666667,127.08650970458984,127.08663940429688,
272,414.3211975097656,0.817045,0.5018833333333333,0.9978516666666667,414.3206787109375,414.3218078613281,
282,458.3473815917969,0.6964450000000001,0.5018833333333333,0.9978516666666667,458.3468017578125,458.34783935546875,
62,139.05014038085938,0.9324250000000001,0.5018833333333333,0.9978516666666667,139.04998779296875,139.0502166748047,
165,213.1233673095703,0.7329966666666666,0.5018833333333333,0.9978516666666667,213.12315368652344,213.12353515625,
6,96.04436492919922,0.8977316666666667,0.5018833333333333,0.9978516666666667,96.04432678222656,96.04443359375,
239,306.1685485839844,0.7285416666666666,0.5018833333333333,0.9978516666666667,306.1680908203125,306.16912841796875,
54,130.0498504638672,0.7240833333333333,0.5018833333333333,0.9978516666666667,130.04971313476562,130.04995727539062,
183,229.19895935058594,0.5695416666666666,0.5018833333333333,0.9978516666666667,229.19866943359375,229.19923400878906,
64,140.0706787109375,0.8090733333333334,0.5018833333333333,0.9978516666666667,140.07061767578125,140.07080078125,
189,237.9111328125,0.7495200000000001,0.5018833333333333,0.9978516666666667,237.910888671875,237.91136169433594,
273,419.3153991699219,0.7240833333333333,0.5018833333333333,0.9978516666666667,419.3149719238281,419.3164978027344,
29,114.05499267578125,0.7062566666666666,0.5018833333333333,0.9978516666666667,114.05492401123047,114.0550765991211,
100,164.06683349609375,0.745065,0.5018833333333333,0.9978516666666667,164.0666961669922,164.0706024169922,
77,146.0601043701172,0.6203766666666667,0.5018833333333333,0.9978516666666667,146.0599822998047,146.06019592285156,
21,107.07026672363281,0.6964450000000001,0.5018833333333333,0.9978516666666667,107.07019805908203,107.0703353881836,
252,340.3481750488281,0.9614066666666666,0.5018833333333333,0.9978516666666667,340.3477783203125,340.34881591796875,
130,186.07614135742188,0.7285416666666666,0.5018833333333333,0.9978516666666667,186.07598876953125,186.0763397216797,
231,291.145263671875,0.8505566666666666,0.5018833333333333,0.9978516666666667,291.1448974609375,291.1455383300781,
150,199.1693115234375,0.50634,0.5018833333333333,0.9978516666666667,199.16908264160156,199.16946411132812,
41,124.03932189941406,0.8090733333333334,0.5018833333333333,0.9978516666666667,124.03919219970703,124.03939819335938,
25,112.050537109375,0.6746700000000001,0.5018833333333333,0.9978516666666667,112.05043029785156,112.05061340332031,
123,182.08131408691406,0.9279666666666666,0.5018833333333333,0.9978516666666667,182.0810546875,182.08163452148438,
132,186.14883422851562,0.6964450000000001,0.5018833333333333,0.9978516666666667,186.14869689941406,186.1490478515625,
63,139.08668518066406,0.5571116666666666,0.5018833333333333,0.9978516666666667,139.08657836914062,139.08685302734375,
211,267.1716003417969,0.5695416666666666,0.5018833333333333,0.9978516666666667,267.1712341308594,267.17193603515625,
13,100.11204528808594,0.6203766666666667,0.5018833333333333,0.9978516666666667,100.11196899414062,100.11209869384766,
27,113.0709228515625,0.8754116666666667,0.5018833333333333,0.9978516666666667,113.07083129882812,113.07100677490234,
61,137.9839630126953,0.862985,0.5018833333333333,0.9978516666666667,137.9838104248047,137.98411560058594,
87,156.13829040527344,0.7062566666666666,0.5018833333333333,0.9978516666666667,156.1380157470703,156.13844299316406,
284,502.3737487792969,0.92351,0.5018833333333333,0.9978516666666667,502.37286376953125,502.374755859375,
88,157.1697998046875,0.92351,0.5018833333333333,0.9978516666666667,157.169677734375,157.1699981689453,
170,216.123046875,0.9614066666666666,0.5018833333333333,0.9978516666666667,216.122802734375,216.12338256835938,
271,413.2660827636719,0.689385,0.5018833333333333,0.9978516666666667,413.2652893066406,413.26666259765625,
14,102.05497741699219,0.9324250000000001,0.5018833333333333,0.9978516666666667,102.05488586425781,102.05506896972656,
107,169.13363647460938,0.9812316666666666,0.5018833333333333,0.9978516666666667,169.13352966308594,169.1338653564453,
154,201.08705139160156,0.7017983333333333,0.5018833333333333,0.9978516666666667,201.0867462158203,201.08724975585938,
198,246.09715270996094,0.7062566666666666,0.5018833333333333,0.9978516666666667,246.09681701660156,246.0974578857422,
90,158.11761474609375,0.6677483333333334,0.5018833333333333,0.9978516666666667,158.11749267578125,158.1177215576172,
60,137.0709991455078,0.7285416666666666,0.5018833333333333,0.9978516666666667,137.07089233398438,137.0711212158203,
258,360.32342529296875,0.52299,0.5018833333333333,0.9978516666666667,360.32293701171875,360.3240966796875,
243,314.2687683105469,0.7988866666666666,0.5018833333333333,0.9978516666666667,314.2683410644531,314.269287109375,
144,196.09693908691406,0.5133433333333334,0.5018833333333333,0.9978516666666667,196.09671020507812,196.09722900390625,
210,265.1545104980469,0.8294733333333333,0.5018833333333333,0.9978516666666667,265.1541748046875,265.15484619140625,
111,172.0968780517578,0.54914,0.5018833333333333,0.9978516666666667,172.09666442871094,172.09715270996094,
213,269.1131591796875,0.6746700000000001,0.5018833333333333,0.9978516666666667,269.11279296875,269.1134033203125,
138,190.107421875,0.50634,0.5018833333333333,0.9978516666666667,190.1072540283203,190.10772705078125,
67,142.08633422851562,0.6079866666666667,0.5018833333333333,0.9978516666666667,142.08621215820312,142.08645629882812,
181,229.1182098388672,0.9435783333333333,0.5018833333333333,0.9978516666666667,229.1179656982422,229.1185760498047,
83,153.0657196044922,0.9324250000000001,0.5018833333333333,0.9978516666666667,153.0654754638672,153.06590270996094,
162,211.16932678222656,0.6964450000000001,0.5018833333333333,0.9978516666666667,211.16897583007812,211.16964721679688,
116,176.0917205810547,0.5133433333333334,0.5018833333333333,0.9978516666666667,176.09149169921875,176.09193420410156,
152,200.09176635742188,0.8090733333333334,0.5018833333333333,0.9978516666666667,200.09153747558594,200.0919952392578,
37,120.1019287109375,0.9812316666666666,0.5018833333333333,0.9978516666666667,120.10181427001953,120.1020278930664,
65,140.958984375,0.595575,0.5018833333333333,0.9978516666666667,140.95887756347656,140.9591827392578,
105,169.07595825195312,0.9812316666666666,0.6079866666666667,0.9978516666666667,169.0690460205078,169.08584594726562,
289,675.6752319335938,0.7562166666666666,0.5018833333333333,0.9978516666666667,675.6734008789062,675.6775512695312,
175,225.1890411376953,0.5695416666666666,0.5018833333333333,0.9978516666666667,225.188720703125,225.1896209716797,
207,259.1286926269531,0.6677483333333334,0.5018833333333333,0.9978516666666667,259.1282653808594,259.12908935546875,
147,197.09213256835938,0.7062566666666666,0.5018833333333333,0.9978516666666667,197.0918731689453,197.09242248535156,
223,280.2632751464844,0.7240833333333333,0.5018833333333333,0.9978516666666667,280.2629089355469,280.2637634277344,
119,180.04437255859375,0.7329966666666666,0.5018833333333333,0.9978516666666667,180.04420471191406,180.04457092285156,
254,343.2953186035156,0.7017983333333333,0.5018833333333333,0.9978516666666667,343.2947082519531,343.29608154296875,
164,212.16455078125,0.9709233333333334,0.5018833333333333,0.9978516666666667,212.1641845703125,212.16481018066406,
55,130.06512451171875,0.9856883333333334,0.5018833333333333,0.9978516666666667,130.0650177001953,130.06524658203125,
177,227.10255432128906,0.587635,0.5018833333333333,0.9978516666666667,227.10223388671875,227.10284423828125,
286,532.4393310546875,0.7616200000000001,0.5018833333333333,0.9978516666666667,532.4381103515625,532.4407958984375,
225,282.2789611816406,0.7240833333333333,0.5018833333333333,0.9978516666666667,282.278564453125,282.27935791015625,
142,193.15875244140625,0.7240833333333333,0.5018833333333333,0.9978516666666667,193.15859985351562,193.1591033935547,
94,160.06053161621094,0.5389533333333334,0.5018833333333333,0.9978516666666667,160.06036376953125,160.06080627441406,
22,109.07605743408203,0.9368816666666666,0.5018833333333333,0.9978516666666667,109.07597351074219,109.07615661621094,
205,256.2996520996094,0.9812316666666666,0.5018833333333333,0.9978516666666667,256.2991943359375,256.2999572753906,
8,98.09642028808594,0.9925083333333333,0.5018833333333333,0.9978516666666667,98.0963363647461,98.09650421142578,
199,251.1599884033203,0.8396433333333333,0.5018833333333333,0.9978516666666667,251.159423828125,251.16041564941406,
1,86.06001281738281,0.6079866666666667,0.5018833333333333,0.9978516666666667,86.0599365234375,86.06005859375,
24,111.11685180664062,0.5571116666666666,0.5018833333333333,0.9925083333333333,111.11673736572266,111.11697387695312,
279,447.34637451171875,0.9614066666666666,0.5018833333333333,0.9978516666666667,447.3454895019531,447.347412109375,
86,156.06539916992188,0.5571116666666666,0.5018833333333333,0.9978516666666667,156.0652618408203,156.06556701660156,
50,128.081787109375,0.7285416666666666,0.5018833333333333,0.9978516666666667,128.0815887451172,128.0819549560547,
238,304.2480773925781,0.976775,0.5018833333333333,0.9978516666666667,304.24749755859375,304.2489318847656,
201,252.1089324951172,0.862985,0.5018833333333333,0.9978516666666667,252.10853576660156,252.1094207763672,
51,128.1069793701172,0.6451600000000001,0.5018833333333333,0.9978516666666667,128.10684204101562,128.10708618164062,
224,282.1185607910156,0.595575,0.5018833333333333,0.9978516666666667,282.1177978515625,282.11907958984375,
32,116.05286407470703,0.689385,0.5018833333333333,0.9978516666666667,116.05272674560547,116.05294036865234,
255,348.1790466308594,0.790875,0.5018833333333333,0.9978516666666667,348.1776428222656,348.17999267578125,
127,183.1128387451172,0.689385,0.5018833333333333,0.9978516666666667,183.11260986328125,183.113037109375,
193,242.1749725341797,0.50634,0.5018833333333333,0.9978516666666667,242.17469787597656,242.175537109375,
40,122.00628662109375,0.6746700000000001,0.5018833333333333,0.9978516666666667,122.00615692138672,122.00642395019531,
103,167.11801147460938,0.8826033333333334,0.5018833333333333,0.9978516666666667,167.11781311035156,167.12620544433594,
97,163.06011962890625,0.5133433333333334,0.5018833333333333,0.9978516666666667,163.06002807617188,163.060302734375,
178,227.15020751953125,0.7660766666666666,0.5018833333333333,0.9978516666666667,227.1498565673828,227.1504364013672,
174,219.1492462158203,0.9709233333333334,0.5018833333333333,0.9978516666666667,219.14898681640625,219.14976501464844,
38,121.03970336914062,0.9279666666666666,0.5018833333333333,0.9978516666666667,121.03961944580078,121.03978729248047,
169,215.13909912109375,0.7660766666666666,0.5018833333333333,0.9978516666666667,215.13880920410156,215.13949584960938,
221,278.2475891113281,0.9614066666666666,0.5018833333333333,0.9978516666666667,278.2471008300781,278.24835205078125,
76,145.0972137451172,0.817045,0.5018833333333333,0.9978516666666667,145.09707641601562,145.097412109375,
228,287.22137451171875,0.50634,0.5018833333333333,0.9978516666666667,287.2209777832031,287.2218322753906,
215,270.192138671875,0.9925083333333333,0.5018833333333333,0.9978516666666667,270.1917724609375,270.192626953125,
190,239.10255432128906,0.8396433333333333,0.5018833333333333,0.9925083333333333,239.10206604003906,239.10289001464844,
4,94.04508209228516,0.89056,0.5018833333333333,0.9925083333333333,94.04496002197266,94.0451431274414,
287,546.3998413085938,0.9856883333333334,0.5018833333333333,0.9978516666666667,546.3982543945312,546.4013671875,
184,230.102294921875,0.5571116666666666,0.5018833333333333,0.9978516666666667,230.10195922851562,230.10267639160156,
137,190.0709686279297,0.976775,0.5018833333333333,0.9978516666666667,190.07066345214844,190.07119750976562,
128,184.0579833984375,0.6964450000000001,0.5018833333333333,0.976775,184.05763244628906,184.05825805664062,
3,91.05409240722656,0.9812316666666666,0.5018833333333333,0.9978516666666667,91.05393981933594,91.05419921875,
264,383.3992004394531,0.9856883333333334,0.5018833333333333,0.9978516666666667,383.3985290527344,383.4001770019531,
148,198.18531799316406,0.917645,0.5018833333333333,0.9978516666666667,198.18507385253906,198.1856689453125,
278,441.2971496582031,0.8754116666666667,0.5018833333333333,0.9978516666666667,441.2964172363281,441.29827880859375,
23,111.04405975341797,0.9368816666666666,0.5018833333333333,0.9978516666666667,111.0390625,111.0441665649414,
139,191.08145141601562,0.52299,0.5018833333333333,0.9978516666666667,191.0812530517578,191.0817413330078,
208,260.1127014160156,0.89056,0.5018833333333333,0.9978516666666667,260.1124267578125,260.1130676269531,
237,302.3052673339844,0.5695416666666666,0.5018833333333333,0.9324250000000001,302.30474853515625,302.305908203125,
92,159.1127166748047,0.8294733333333333,0.5018833333333333,0.9978516666666667,159.11248779296875,159.11285400390625,
7,96.9572982788086,0.7495200000000001,0.5018833333333333,0.9978516666666667,96.95723724365234,96.95736694335938,
266,390.31292724609375,0.9614066666666666,0.50634,0.9978516666666667,390.31195068359375,390.3138122558594,
249,337.32928466796875,0.8754116666666667,0.5018833333333333,0.9925083333333333,337.328857421875,337.3299560546875,
182,229.17982482910156,0.9324250000000001,0.5018833333333333,0.9925083333333333,229.1795196533203,229.18011474609375,
233,292.166259765625,0.7495200000000001,0.5018833333333333,0.9978516666666667,292.1646728515625,292.1761474609375,
204,256.2268981933594,0.745065,0.5018833333333333,0.9978516666666667,256.2264709472656,256.2272644042969,
39,121.96611022949219,0.6964450000000001,0.50634,0.9856883333333334,121.96598815917969,121.96623229980469,
171,216.1959228515625,0.7495200000000001,0.5018833333333333,0.9925083333333333,216.1954345703125,216.1964569091797,
197,245.19395446777344,0.5571116666666666,0.5018833333333333,0.9978516666666667,245.1936798095703,245.1945037841797,
230,288.1485290527344,0.7495200000000001,0.5018833333333333,0.9925083333333333,288.148193359375,288.1492919921875,
81,150.11257934570312,0.7196266666666666,0.5018833333333333,0.9978516666666667,150.11244201660156,150.11270141601562,
93,159.13204956054688,0.7240833333333333,0.5018833333333333,0.9978516666666667,159.1316680908203,159.1322784423828,
218,274.1393127441406,0.6746700000000001,0.52299,0.9925083333333333,274.1383361816406,274.1398620605469,
229,288.1075134277344,0.6579433333333333,0.5018833333333333,0.9978516666666667,288.106689453125,288.1081237792969,
59,136.9497528076172,0.9435783333333333,0.50634,0.9925083333333333,136.94952392578125,136.94993591308594,
126,183.10166931152344,0.587635,0.50634,0.9978516666666667,183.10147094726562,183.10206604003906,
10,99.04402160644531,0.7017983333333333,0.5018833333333333,0.9978516666666667,99.0439453125,99.04409790039062,
66,141.05093383789062,0.5389533333333334,0.5018833333333333,0.9978516666666667,141.05076599121094,141.05101013183594,
242,311.3135070800781,0.50634,0.50634,0.9978516666666667,311.3128967285156,311.31427001953125,
153,200.12820434570312,0.5571116666666666,0.5018833333333333,0.9978516666666667,200.1279754638672,200.12857055664062,
185,232.11776733398438,0.52299,0.5018833333333333,0.9978516666666667,232.10791015625,232.118408203125,
269,403.2322998046875,0.772765,0.5018833333333333,0.9978516666666667,403.2310485839844,403.233154296875,
246,329.0052490234375,0.9614066666666666,0.5018833333333333,0.9978516666666667,329.0044250488281,329.0064697265625,
202,253.12794494628906,0.917645,0.50634,0.9978516666666667,253.117919921875,253.12835693359375,
257,357.18426513671875,0.8294733333333333,0.5018833333333333,0.9978516666666667,357.18280029296875,357.18463134765625,
143,194.08119201660156,0.9614066666666666,0.5018833333333333,0.9978516666666667,194.08084106445312,194.0850830078125,
296,850.7825317382812,0.587635,0.5018833333333333,0.9925083333333333,850.77880859375,850.7855224609375,
247,334.31024169921875,0.9614066666666666,0.50634,0.9978516666666667,334.30926513671875,334.3108825683594,
157,203.10269165039062,0.8090733333333334,0.5018833333333333,0.9925083333333333,203.1022491455078,203.10305786132812,
209,261.1211853027344,0.50634,0.5018833333333333,0.9925083333333333,261.12060546875,261.12213134765625,
294,824.7672119140625,0.8977316666666667,0.50634,0.9978516666666667,824.7638549804688,824.7702026367188,
283,459.3503723144531,0.8505566666666666,0.5018833333333333,0.9978516666666667,459.3493957519531,459.35137939453125,
274,420.31878662109375,0.9614066666666666,0.5018833333333333,0.9978516666666667,420.31719970703125,420.3201904296875,
120,180.06553649902344,0.9555733333333334,0.5018833333333333,0.9925083333333333,180.0651397705078,180.06581115722656,
20,106.08626556396484,0.9435783333333333,0.5018833333333333,0.9978516666666667,106.08616638183594,106.08635711669922,
172,218.93640899658203,0.587635,0.5018833333333333,0.9925083333333333,218.93594360351562,218.9367218017578,
112,172.15255737304688,0.8505566666666666,0.5018833333333333,0.9978516666666667,172.15231323242188,172.15292358398438,
276,424.36279296875,0.9925083333333333,0.5018833333333333,0.9978516666666667,424.36187744140625,424.3639831542969,
290,676.6773681640625,0.587635,0.50634,0.9925083333333333,676.675537109375,676.6796264648438,
260,369.3835754394531,0.8505566666666666,0.5133433333333334,0.9978516666666667,369.38299560546875,369.38397216796875,
265,388.2972717285156,0.9030766666666667,0.5018833333333333,0.9925083333333333,388.29644775390625,388.2980651855469,
222,278.9028015136719,0.530945,0.5018833333333333,0.9812316666666666,278.90240478515625,278.9037170410156,
68,142.9481201171875,0.6632883333333334,0.5018833333333333,0.9978516666666667,142.947998046875,142.9481964111328,
212,268.8930358886719,0.9555733333333334,0.5018833333333333,0.9978516666666667,268.89276123046875,268.8937683105469,
160,210.07618713378906,0.92351,0.5018833333333333,0.9978516666666667,210.07582092285156,210.07647705078125,
263,380.3370361328125,0.817045,0.5018833333333333,0.9978516666666667,380.3357849121094,380.3376770019531,
234,293.16070556640625,0.9925083333333333,0.5018833333333333,0.9978516666666667,293.1600646972656,293.1612243652344,
277,431.3839111328125,0.7562166666666666,0.50634,0.9978516666666667,431.38287353515625,431.385009765625,
244,318.9001159667969,0.9812316666666666,0.530945,0.9978516666666667,318.89935302734375,318.9008483886719,
298,902.8132934570312,0.8505566666666666,0.50634,0.9978516666666667,902.8113403320312,902.8173217773438,
236,300.2015380859375,0.7807083333333333,0.5018833333333333,0.9812316666666666,300.2008972167969,300.2026062011719,
167,215.09152221679688,0.8505566666666666,0.5133433333333334,0.9978516666666667,215.0911102294922,215.0919647216797,
146,197.08087158203125,0.862985,0.5018833333333333,0.9925083333333333,197.0805206298828,197.08126831054688,
194,242.2113037109375,0.862985,0.5018833333333333,0.9925083333333333,242.2110595703125,242.21194458007812,
180,228.0867156982422,0.9555733333333334,0.5133433333333334,0.9978516666666667,228.08616638183594,228.08714294433594,
131,186.09532165527344,0.530945,0.5018833333333333,0.9978516666666667,186.0911865234375,186.09561157226562,
140,191.1542510986328,0.6746700000000001,0.5018833333333333,0.9978516666666667,191.15394592285156,191.1642303466797,
30,114.06621551513672,0.6964450000000001,0.5018833333333333,0.9978516666666667,114.06611633300781,114.06634521484375,
179,227.16424560546875,0.7807083333333333,0.5133433333333334,0.9978516666666667,227.16372680664062,227.16439819335938,
295,836.767333984375,0.6079866666666667,0.50634,0.9978516666666667,836.7628784179688,836.7703857421875,
95,160.096923828125,0.7240833333333333,0.5018833333333333,0.9978516666666667,160.09674072265625,160.09715270996094,
176,226.10733032226562,0.92351,0.50634,0.9978516666666667,226.10708618164062,226.1077423095703,
11,99.05528259277344,0.7562166666666666,0.50634,0.9925083333333333,99.05520629882812,99.05533599853516,
281,453.2156677246094,0.8754116666666667,0.50634,0.9856883333333334,453.21478271484375,453.21728515625,
270,413.2123718261719,0.6799116666666667,0.50634,0.9925083333333333,413.21136474609375,413.2135009765625,
117,176.10696411132812,0.9435783333333333,0.50634,0.9925083333333333,176.10667419433594,176.10719299316406,
42,124.08697509765625,0.9614066666666666,0.5018833333333333,0.976775,124.0867691040039,124.08714294433594,
78,146.16529846191406,0.917645,0.530945,0.9978516666666667,146.16513061523438,146.16555786132812,
9,98.9841537475586,0.7329966666666666,0.5018833333333333,0.9978516666666667,98.98405456542969,98.9842300415039,
173,219.1129150390625,0.7562166666666666,0.50634,0.9978516666666667,219.1123809814453,219.1131134033203,
135,188.1281280517578,0.52299,0.50634,0.9978516666666667,188.12779235839844,188.12847900390625,
166,213.15975952148438,0.745065,0.5018833333333333,0.9978516666666667,213.15951538085938,213.1600799560547,
206,257.22216796875,0.9856883333333334,0.50634,0.9978516666666667,257.22186279296875,257.2227478027344,
261,370.3315124511719,0.7807083333333333,0.50634,0.9925083333333333,370.3305969238281,370.3321228027344,
226,284.29449462890625,0.6799116666666667,0.50634,0.9978516666666667,284.2939453125,284.2950134277344,
79,147.1241455078125,0.9812316666666666,0.5133433333333334,0.9856883333333334,147.1239776611328,147.12425231933594,
245,324.28955078125,0.5133433333333334,0.5018833333333333,0.9925083333333333,324.2886962890625,324.2903747558594,
104,168.13836669921875,0.5571116666666666,0.5018833333333333,0.9812316666666666,168.1381378173828,168.1385955810547,
291,681.4818115234375,0.6451600000000001,0.50634,0.9978516666666667,681.4813232421875,681.4896850585938,
114,174.11251831054688,0.862985,0.5018833333333333,0.9925083333333333,174.110595703125,174.11293029785156,
293,796.7372436523438,0.595575,0.5018833333333333,0.9812316666666666,796.7342529296875,796.7398071289062,
101,164.10702514648438,0.7616200000000001,0.5018833333333333,0.9925083333333333,164.1066436767578,164.1072540283203,
262,375.9373474121094,0.6283666666666666,0.50634,0.9925083333333333,375.9365234375,375.9379577636719,
275,421.20751953125,0.7062566666666666,0.5133433333333334,0.9978516666666667,421.20684814453125,421.2088928222656,
259,368.31573486328125,0.7397116666666667,0.5018833333333333,0.9978516666666667,368.3148193359375,368.31634521484375,
214,269.2109680175781,0.745065,0.5018833333333333,0.9856883333333334,269.2103576660156,269.2113342285156,
145,196.1332244873047,0.7151700000000001,0.5133433333333334,0.9925083333333333,196.12615966796875,196.1337127685547,
297,876.7979125976562,0.7562166666666666,0.5018833333333333,0.9978516666666667,876.7939453125,876.80224609375,
203,254.2112274169922,0.6964450000000001,0.5018833333333333,0.9978516666666667,254.21051025390625,254.21163940429688,
280,452.8805389404297,0.7107116666666666,0.5018833333333333,0.89056,452.8791198730469,452.8814697265625,
292,794.7201538085938,0.6451600000000001,0.5018833333333333,0.9925083333333333,794.718505859375,794.7241821289062,
288,595.144287109375,0.9856883333333334,0.50634,0.9856883333333334,595.1427001953125,595.1456909179688,
285,512.4154052734375,0.8396433333333333,0.5018833333333333,0.9709233333333334,512.4141845703125,512.4169311523438,
256,350.3049011230469,0.5133433333333334,0.5018833333333333,0.9812316666666666,350.3042297363281,350.3059387207031,
106,169.0859375,0.52299,0.50634,0.9856883333333334,169.0858612060547,169.08627319335938,
188,237.1232147216797,0.7107116666666666,0.5018833333333333,0.976775,237.12306213378906,237.1238555908203,
110,171.1016845703125,0.745065,0.50634,0.9856883333333334,171.10145568847656,171.1018829345703,
227,287.1236572265625,0.52299,0.5133433333333334,0.9978516666666667,287.1228942871094,287.1239929199219,
216,272.221435546875,0.9925083333333333,0.5018833333333333,0.9925083333333333,272.2210693359375,272.2222900390625,
70,144.13841247558594,0.7062566666666666,0.5018833333333333,0.9978516666666667,144.13827514648438,144.13868713378906,
235,297.24212646484375,0.7285416666666666,0.5133433333333334,0.9978516666666667,297.2417297363281,297.2429504394531,
75,145.08401489257812,0.9030766666666667,0.50634,0.9925083333333333,145.0839080810547,145.08419799804688,
141,192.1018524169922,0.8826033333333334,0.5018833333333333,0.9856883333333334,192.1016387939453,192.1021270751953,
115,175.1482696533203,0.5571116666666666,0.5018833333333333,0.9925083333333333,175.14808654785156,175.14846801757812,
158,204.1132354736328,0.5133433333333334,0.5018833333333333,0.9856883333333334,204.11297607421875,204.12205505371094,
217,272.2579345703125,0.9709233333333334,0.50634,0.9925083333333333,272.25775146484375,272.2585754394531,
5,95.08549499511719,0.917645,0.50634,0.9978516666666667,95.08543395996094,95.08564758300781,
89,158.09645080566406,0.9324250000000001,0.50634,0.9925083333333333,158.09637451171875,158.10067749023438,
136,189.10215759277344,0.745065,0.5133433333333334,0.9925083333333333,189.10194396972656,189.1024627685547,
200,252.0863494873047,0.9435783333333333,0.5018833333333333,0.9925083333333333,252.08599853515625,252.0867156982422,
118,177.06581115722656,0.8396433333333333,0.50634,0.9978516666666667,177.0657501220703,177.06602478027344,
